inventory_id,date,retailer_id,product_id,stock_level,reorder_point
16954,2024-06-01,25,74,81,17
16955,2024-06-01,25,31,103,22
16956,2024-06-01,25,29,113,31
16957,2024-06-01,25,63,178,28
16958,2024-06-01,25,25,94,25
16959,2024-06-01,25,62,294,78
16960,2024-06-01,25,59,178,30
16961,2024-06-01,25,56,34,7
16962,2024-06-01,25,3,269,58
16963,2024-06-01,25,10,110,18
16964,2024-06-01,25,47,179,43
16965,2024-06-01,25,27,78,15
16966,2024-06-01,25,60,60,9
16967,2024-06-01,25,39,294,49
16968,2024-06-01,25,32,150,42
16969,2024-06-01,25,41,295,86
16970,2024-06-01,25,14,51,12
16971,2024-06-01,25,68,166,43
16972,2024-06-01,25,50,153,35
16973,2024-06-01,25,12,102,28
16974,2024-06-01,26,54,184,47
16975,2024-06-01,26,6,261,45
16976,2024-06-01,26,42,42,10
16977,2024-06-01,26,78,298,63
16978,2024-06-01,26,21,184,50
16979,2024-06-01,26,53,171,50
16980,2024-06-01,26,27,160,34
16981,2024-06-01,26,49,290,44
16982,2024-06-01,26,77,96,18
16983,2024-06-01,26,55,268,46
16984,2024-06-01,26,44,244,63
16985,2024-06-01,26,41,266,59
16986,2024-06-01,26,32,89,17
16987,2024-06-01,26,59,207,51
16988,2024-06-01,26,1,145,37
16989,2024-06-01,26,64,55,15
16990,2024-06-01,26,56,228,50
16991,2024-06-01,26,29,269,60
16992,2024-06-01,26,38,205,55
16993,2024-06-01,26,65,130,25
16994,2024-06-01,26,60,74,17
16995,2024-06-01,26,40,121,28
16996,2024-06-01,26,43,214,32
16997,2024-06-01,26,72,51,11
16998,2024-06-01,26,50,194,50
16999,2024-06-01,26,37,210,57
17000,2024-06-01,26,52,279,66
17001,2024-06-01,26,57,205,58
17002,2024-06-01,26,30,49,13
17003,2024-06-01,26,39,232,68
17004,2024-06-01,26,47,168,46
17005,2024-06-01,26,48,246,70
17006,2024-06-01,26,31,264,53
17007,2024-06-01,26,70,220,62
17008,2024-06-01,26,34,184,32
17009,2024-06-01,27,68,190,28
17010,2024-06-01,27,29,262,41
17011,2024-06-01,27,70,250,56
17012,2024-06-01,27,2,142,24
17013,2024-06-01,27,28,281,45
17014,2024-06-01,27,67,165,47
17015,2024-06-01,27,38,255,62
17016,2024-06-01,27,54,171,44
17017,2024-06-01,27,61,211,59
17018,2024-06-01,27,69,72,17
17019,2024-06-01,27,71,94,27
17020,2024-06-01,27,31,32,7
17021,2024-06-01,27,50,162,41
17022,2024-06-01,27,33,42,11
17023,2024-06-01,27,12,217,58
17024,2024-06-01,27,59,225,36
17025,2024-06-01,27,9,184,36
17026,2024-06-01,27,4,56,12
17027,2024-06-01,27,14,153,37
17028,2024-06-01,27,52,87,19
17029,2024-06-01,27,20,189,42
17030,2024-06-01,27,56,194,38
17031,2024-06-01,27,76,168,35
17032,2024-06-01,27,49,219,48
17033,2024-06-01,27,51,219,49
17034,2024-06-01,27,5,85,14
17035,2024-06-01,27,15,251,67
17036,2024-06-01,27,34,120,32
17037,2024-06-01,27,36,252,62
17038,2024-06-01,27,7,287,52
17039,2024-06-01,27,62,151,35
17040,2024-06-01,27,64,238,43
17041,2024-06-01,27,3,193,37
17042,2024-06-01,27,72,124,29
17043,2024-06-01,27,55,246,61
17044,2024-06-01,27,65,165,30
17045,2024-06-01,27,78,189,39
17046,2024-06-01,27,26,136,22
17047,2024-06-01,27,41,121,19
17048,2024-06-01,28,30,179,43
17049,2024-06-01,28,26,144,24
17050,2024-06-01,28,23,89,17
17051,2024-06-01,28,61,246,65
17052,2024-06-01,28,44,44,10
17053,2024-06-01,28,73,211,57
17054,2024-06-01,28,2,175,43
17055,2024-06-01,28,51,194,30
17056,2024-06-01,28,55,58,11
17057,2024-06-01,28,37,213,45
17058,2024-06-01,28,50,218,58
17059,2024-06-01,28,11,89,16
17060,2024-06-01,28,7,99,27
17061,2024-06-01,28,21,172,27
17062,2024-06-01,28,64,156,40
17063,2024-06-01,28,1,154,26
17064,2024-06-01,28,15,125,28
17065,2024-06-01,28,34,167,41
17066,2024-06-01,28,76,58,9
17067,2024-06-01,28,68,37,9
17068,2024-06-01,28,41,121,21
17069,2024-06-01,28,70,193,51
17070,2024-06-01,28,79,141,24
17071,2024-06-01,28,77,120,27
17072,2024-06-01,28,75,178,41
17073,2024-06-01,28,74,238,39
17074,2024-06-01,28,19,227,53
17075,2024-06-01,28,24,48,13
17076,2024-06-01,28,33,145,36
17077,2024-06-01,28,56,81,20
17078,2024-06-01,28,48,250,50
17079,2024-06-01,28,62,196,39
17080,2024-06-01,28,46,81,22
17081,2024-06-01,28,60,50,14
17082,2024-06-01,28,6,128,21
17083,2024-06-01,28,16,160,39
17084,2024-06-01,29,71,605,110
17085,2024-06-01,29,80,180,36
17086,2024-06-01,29,34,633,176
17087,2024-06-01,29,27,154,36
17088,2024-06-01,29,77,577,109
17089,2024-06-01,29,61,347,100
17090,2024-06-01,29,42,578,151
17091,2024-06-01,29,38,478,108
17092,2024-06-01,29,1,343,100
17093,2024-06-01,29,22,323,72
17094,2024-06-01,29,64,474,122
17095,2024-06-01,29,62,299,89
17096,2024-06-01,29,76,517,108
17097,2024-06-01,29,37,141,36
17098,2024-06-01,29,74,273,48
17099,2024-06-01,29,9,517,124
17100,2024-06-01,29,46,466,90
17101,2024-06-01,29,30,133,21
17102,2024-06-01,29,32,315,73
17103,2024-06-01,29,59,577,132
17104,2024-06-01,29,73,219,55
17105,2024-06-01,29,19,76,20
17106,2024-06-01,29,72,365,73
17107,2024-06-01,29,43,482,124
17108,2024-06-01,29,6,92,22
17109,2024-06-01,29,31,214,46
17110,2024-06-01,29,66,265,54
17111,2024-06-01,29,12,536,110
17112,2024-06-01,29,52,447,74
17113,2024-06-01,29,18,560,112
17114,2024-06-01,29,58,92,19
17115,2024-06-01,30,66,607,128
17116,2024-06-01,30,15,468,139
17117,2024-06-01,30,64,474,106
17118,2024-06-01,30,42,74,20
17119,2024-06-01,30,10,93,16
17120,2024-06-01,30,75,438,113
17121,2024-06-01,30,69,559,128
17122,2024-06-01,30,72,544,156
17123,2024-06-01,30,36,171,45
17124,2024-06-01,30,47,137,20
17125,2024-06-01,30,3,432,123
17126,2024-06-01,30,8,72,17
17127,2024-06-01,30,27,591,126
17128,2024-06-01,30,78,196,51
17129,2024-06-01,30,32,234,68
17130,2024-06-01,30,57,373,74
17131,2024-06-01,30,5,341,80
17132,2024-06-01,30,12,247,53
17133,2024-06-01,30,13,283,70
17134,2024-06-01,30,14,122,28
17135,2024-06-01,30,34,282,51
17136,2024-06-01,30,70,460,126
17137,2024-06-01,30,40,299,87
17138,2024-06-01,30,50,156,37
17139,2024-06-01,30,33,418,77
17140,2024-06-01,30,61,556,139
17141,2024-06-01,30,4,65,15
17142,2024-06-01,30,56,594,126
17143,2024-06-01,30,41,577,142
17144,2024-06-01,30,44,616,177
17145,2024-06-01,30,71,640,171
17146,2024-06-01,30,43,358,81
17147,2024-06-01,30,67,371,65
17148,2024-06-01,30,48,439,111
17149,2024-06-01,30,52,287,59
17150,2024-06-01,30,73,322,58
17151,2024-06-01,30,17,629,114
17152,2024-06-01,30,16,224,41
17153,2024-06-01,31,64,97,16
17154,2024-06-01,31,56,618,132
17155,2024-06-01,31,60,582,109
17156,2024-06-01,31,27,426,81
17157,2024-06-01,31,42,386,65
17158,2024-06-01,31,50,513,118
17159,2024-06-01,31,51,413,115
17160,2024-06-01,31,58,594,157
17161,2024-06-01,31,77,266,49
17162,2024-06-01,31,11,323,55
17163,2024-06-01,31,35,115,32
17164,2024-06-01,31,72,416,84
17165,2024-06-01,31,38,421,101
17166,2024-06-01,31,41,448,128
17167,2024-06-01,31,22,430,71
17168,2024-06-01,31,39,315,92
17169,2024-06-01,31,46,590,149
17170,2024-06-01,31,74,624,99
17171,2024-06-01,31,68,474,95
17172,2024-06-01,31,44,331,54
17173,2024-06-01,32,15,514,83
17174,2024-06-01,32,43,196,39
17175,2024-06-01,32,47,517,153
17176,2024-06-01,32,28,346,62
17177,2024-06-01,32,45,712,203
17178,2024-06-01,32,25,729,144
17179,2024-06-01,32,8,543,143
17180,2024-06-01,32,50,507,84
17181,2024-06-01,32,27,205,42
17182,2024-06-01,32,2,582,107
17183,2024-06-01,32,65,526,94
17184,2024-06-01,32,38,82,14
17185,2024-06-01,32,52,580,123
17186,2024-06-01,32,80,348,52
17187,2024-06-01,32,73,96,15
17188,2024-06-01,32,29,649,183
17189,2024-06-01,32,30,337,63
17190,2024-06-01,32,79,267,46
17191,2024-06-01,32,77,340,86
17192,2024-06-01,32,19,396,65
17193,2024-06-01,32,57,619,106
17194,2024-06-01,32,17,445,113
17195,2024-06-01,32,42,595,109
17196,2024-06-01,32,62,204,55
17197,2024-06-01,32,78,508,124
17198,2024-06-01,32,66,439,86
17199,2024-06-01,32,46,202,35
17200,2024-06-01,32,71,697,104
17201,2024-06-01,32,53,150,44
17202,2024-06-01,32,74,535,105
17203,2024-06-01,32,63,178,48
17204,2024-06-01,32,36,178,38
17205,2024-06-01,32,44,271,57
17206,2024-06-01,32,7,559,150
17207,2024-06-01,32,70,90,17
17208,2024-06-01,32,9,195,41
17209,2024-06-01,32,18,309,61
17210,2024-06-01,32,48,723,154
17211,2024-06-01,33,55,133,32
17212,2024-06-01,33,10,221,64
17213,2024-06-01,33,50,48,10
17214,2024-06-01,33,41,29,4
17215,2024-06-01,33,32,70,18
17216,2024-06-01,33,28,50,12
17217,2024-06-01,33,62,84,16
17218,2024-06-01,33,7,197,38
17219,2024-06-01,33,40,123,31
17220,2024-06-01,33,37,34,7
17221,2024-06-01,33,16,114,24
17222,2024-06-01,33,74,140,32
17223,2024-06-01,33,77,225,49
17224,2024-06-01,33,19,144,24
17225,2024-06-01,33,57,28,6
17226,2024-06-01,33,42,224,64
17227,2024-06-01,33,75,169,41
17228,2024-06-01,33,35,65,13
17229,2024-06-01,33,69,163,35
17230,2024-06-01,33,47,48,12
17231,2024-06-01,34,39,723,109
17232,2024-06-01,34,57,525,87
17233,2024-06-01,34,70,174,27
17234,2024-06-01,34,49,978,176
17235,2024-06-01,34,47,669,129
17236,2024-06-01,34,35,396,85
17237,2024-06-01,34,14,822,230
17238,2024-06-01,34,55,1209,236
17239,2024-06-01,34,50,591,102
17240,2024-06-01,34,40,624,127
17241,2024-06-01,34,44,240,44
17242,2024-06-01,34,71,1467,385
17243,2024-06-01,34,76,1152,286
17244,2024-06-01,34,33,1125,243
17245,2024-06-01,34,42,1278,293
17246,2024-06-01,34,46,552,145
17247,2024-06-01,34,67,975,146
17248,2024-06-01,34,7,843,199
17249,2024-06-01,34,23,423,123
17250,2024-06-01,34,2,531,90
17251,2024-06-01,34,29,150,32
17252,2024-06-01,34,52,234,69
17253,2024-06-01,34,80,228,44
17254,2024-06-01,34,5,750,126
17255,2024-06-01,34,63,522,143
17256,2024-06-01,35,51,291,70
17257,2024-06-01,35,76,462,85
17258,2024-06-01,35,19,1311,355
17259,2024-06-01,35,59,717,189
17260,2024-06-01,35,79,1182,300
17261,2024-06-01,35,77,1056,256
17262,2024-06-01,35,47,1212,337
17263,2024-06-01,35,2,738,121
17264,2024-06-01,35,69,825,206
17265,2024-06-01,35,4,624,153
17266,2024-06-01,35,55,1461,418
17267,2024-06-01,35,45,807,138
17268,2024-06-01,35,7,1410,368
17269,2024-06-01,35,3,816,221
17270,2024-06-01,35,78,1389,227
17271,2024-06-01,36,24,390,110
17272,2024-06-01,36,31,122,19
17273,2024-06-01,36,35,501,80
17274,2024-06-01,36,60,400,112
17275,2024-06-01,36,54,110,24
17276,2024-06-01,36,66,117,32
17277,2024-06-01,36,63,507,146
17278,2024-06-01,36,17,539,137
17279,2024-06-01,36,10,215,37
17280,2024-06-01,36,43,588,137
17281,2024-06-01,36,70,553,149
17282,2024-06-01,36,14,241,54
17283,2024-06-01,36,12,384,105
17284,2024-06-01,36,30,161,48
17285,2024-06-01,36,52,477,96
17286,2024-06-01,36,3,340,54
17287,2024-06-01,37,21,1245,371
17288,2024-06-01,37,71,741,128
17289,2024-06-01,37,10,297,80
17290,2024-06-01,37,34,798,236
17291,2024-06-01,37,12,948,208
17292,2024-06-01,37,72,585,145
17293,2024-06-01,37,31,612,172
17294,2024-06-01,37,66,1407,304
17295,2024-06-01,37,7,534,142
17296,2024-06-01,37,29,375,109
17297,2024-06-01,37,76,1383,274
17298,2024-06-01,37,26,1236,366
17299,2024-06-01,37,13,1176,303
17300,2024-06-01,37,43,393,84
17301,2024-06-01,37,37,639,121
17302,2024-06-01,38,13,676,117
17303,2024-06-01,38,77,585,105
17304,2024-06-01,38,26,723,109
17305,2024-06-01,38,80,670,132
17306,2024-06-01,38,68,577,88
17307,2024-06-01,38,12,483,89
17308,2024-06-01,38,54,228,49
17309,2024-06-01,38,48,123,27
17310,2024-06-01,38,62,96,15
17311,2024-06-01,38,36,489,98
17312,2024-06-01,38,19,444,81
17313,2024-06-01,38,32,718,158
17314,2024-06-01,38,41,363,103
17315,2024-06-01,38,69,655,150
17316,2024-06-01,38,20,379,87
17317,2024-06-01,38,56,391,80
17318,2024-06-01,38,65,361,69
17319,2024-06-01,38,21,141,27
17320,2024-06-01,39,23,392,83
17321,2024-06-01,39,58,100,25
17322,2024-06-01,39,76,870,170
17323,2024-06-01,39,7,606,157
17324,2024-06-01,39,47,242,65
17325,2024-06-01,39,64,460,78
17326,2024-06-01,39,74,284,51
17327,2024-06-01,39,21,714,108
17328,2024-06-01,39,5,634,112
17329,2024-06-01,39,33,610,137
17330,2024-06-01,39,46,114,18
17331,2024-06-01,39,48,354,98
17332,2024-06-01,39,75,706,211
17333,2024-06-01,39,14,400,116
17334,2024-06-01,39,30,178,41
17335,2024-06-01,39,10,144,25
17336,2024-06-01,39,79,948,179
17337,2024-06-01,39,77,710,203
17338,2024-06-01,39,32,994,171
17339,2024-06-01,39,49,136,39
17340,2024-06-01,40,15,57,12
17341,2024-06-01,40,17,228,47
17342,2024-06-01,40,23,151,31
17343,2024-06-01,40,42,46,8
17344,2024-06-01,40,51,99,27
17345,2024-06-01,40,40,82,24
17346,2024-06-01,40,61,234,36
17347,2024-06-01,40,30,141,26
17348,2024-06-01,40,53,168,39
17349,2024-06-01,40,16,77,20
17350,2024-06-01,40,25,90,23
17351,2024-06-01,40,11,113,29
17352,2024-06-01,40,80,217,55
17353,2024-06-01,40,24,116,22
17354,2024-06-01,40,8,31,8
17355,2024-06-01,40,65,231,40
17356,2024-06-01,40,49,67,12
17357,2024-06-01,40,19,76,22
17358,2024-06-01,40,7,63,12
17359,2024-06-01,40,27,222,58
17360,2024-06-01,40,69,80,16
17361,2024-06-01,40,35,26,6
17362,2024-06-01,40,34,126,30
17363,2024-06-01,40,52,245,66
17364,2024-06-01,40,74,128,22
17365,2024-06-01,40,10,28,5
17366,2024-06-01,40,59,99,18
17367,2024-06-01,40,71,191,50
17368,2024-06-01,40,44,204,51
17369,2024-06-01,40,33,115,32
17370,2024-06-01,40,45,37,5
17371,2024-06-01,41,18,208,35
17372,2024-06-01,41,70,704,181
17373,2024-06-01,41,44,158,43
17374,2024-06-01,41,56,802,201
17375,2024-06-01,41,43,900,254
17376,2024-06-01,41,11,672,172
17377,2024-06-01,41,46,102,22
17378,2024-06-01,41,21,364,71
17379,2024-06-01,41,35,228,42
17380,2024-06-01,41,58,240,45
17381,2024-06-01,41,25,760,183
17382,2024-06-01,41,10,130,31
17383,2024-06-01,41,42,492,118
17384,2024-06-01,41,60,530,139
17385,2024-06-01,41,16,212,33
17386,2024-06-01,41,14,586,118
17387,2024-06-01,41,32,238,60
17388,2024-06-01,41,47,590,110
17389,2024-06-01,42,51,273,57
17390,2024-06-01,42,3,1011,179
17391,2024-06-01,42,50,813,193
17392,2024-06-01,42,76,1017,295
17393,2024-06-01,42,22,903,136
17394,2024-06-01,42,27,789,120
17395,2024-06-01,42,12,270,52
17396,2024-06-01,42,53,516,124
17397,2024-06-01,42,20,1035,294
17398,2024-06-01,42,57,858,172
17399,2024-06-01,42,10,867,231
17400,2024-06-01,42,54,885,242
17401,2024-06-01,42,26,822,242
17402,2024-06-01,42,36,1296,302
17403,2024-06-01,42,34,564,132
17404,2024-06-01,42,15,360,59
17405,2024-06-01,42,65,1497,313
17406,2024-06-01,42,13,294,81
17407,2024-06-01,42,39,507,92
17408,2024-06-01,42,71,633,117
17409,2024-06-01,42,48,420,104
17410,2024-06-01,42,66,789,223
17411,2024-06-01,42,73,855,151
17412,2024-06-01,42,9,390,80
17413,2024-06-01,42,62,435,73
17414,2024-06-01,42,72,1275,309
17415,2024-06-01,42,14,636,179
17416,2024-06-01,42,47,972,231
17417,2024-06-01,42,67,981,292
17418,2024-06-01,42,68,321,55
17419,2024-06-01,42,1,660,138
17420,2024-06-01,42,43,1083,285
17421,2024-06-01,42,56,648,103
17422,2024-06-01,42,29,1422,422
17423,2024-06-01,42,19,198,53
17424,2024-06-01,42,74,330,62
17425,2024-06-01,43,15,580,135
17426,2024-06-01,43,34,79,19
17427,2024-06-01,43,47,337,54
17428,2024-06-01,43,27,549,92
17429,2024-06-01,43,56,426,118
17430,2024-06-01,43,35,322,68
17431,2024-06-01,43,23,672,127
17432,2024-06-01,43,9,631,121
17433,2024-06-01,43,37,346,58
17434,2024-06-01,43,51,505,129
17435,2024-06-01,43,52,567,89
17436,2024-06-01,43,33,78,13
17437,2024-06-01,43,71,132,22
17438,2024-06-01,43,58,409,91
17439,2024-06-01,43,42,573,97
17440,2024-06-01,43,41,685,167
17441,2024-06-01,43,2,309,47
17442,2024-06-01,43,32,739,120
17443,2024-06-01,44,16,219,64
17444,2024-06-01,44,48,188,32
17445,2024-06-01,44,61,130,28
17446,2024-06-01,44,3,52,13
17447,2024-06-01,44,38,64,17
17448,2024-06-01,44,56,208,42
17449,2024-06-01,44,23,242,55
17450,2024-06-01,44,2,230,60
17451,2024-06-01,44,54,140,29
17452,2024-06-01,44,78,93,18
17453,2024-06-01,44,57,121,31
17454,2024-06-01,44,72,158,26
17455,2024-06-01,44,67,148,31
17456,2024-06-01,44,14,190,34
17457,2024-06-01,44,28,220,39
17458,2024-06-01,44,46,187,45
17459,2024-06-01,44,21,99,15
17460,2024-06-01,44,40,122,29
17461,2024-06-01,44,71,77,19
17462,2024-06-01,44,80,34,6
17463,2024-06-01,44,6,28,6
17464,2024-06-01,44,17,116,19
17465,2024-06-01,44,37,222,59
17466,2024-06-01,44,49,135,33
17467,2024-06-01,44,39,114,25
17468,2024-06-01,44,68,55,9
17469,2024-06-01,44,35,177,52
17470,2024-06-01,45,37,686,128
17471,2024-06-01,45,8,698,132
17472,2024-06-01,45,7,786,156
17473,2024-06-01,45,24,882,240
17474,2024-06-01,45,29,136,40
17475,2024-06-01,45,9,238,49
17476,2024-06-01,45,15,950,248
17477,2024-06-01,45,21,902,137
17478,2024-06-01,45,44,742,203
17479,2024-06-01,45,56,206,52
17480,2024-06-01,45,13,202,39
17481,2024-06-01,45,34,354,104
17482,2024-06-01,45,50,620,153
17483,2024-06-01,45,12,784,166
17484,2024-06-01,45,63,248,43
17485,2024-06-01,45,25,522,137
17486,2024-06-01,45,26,462,120
17487,2024-06-01,45,14,776,162
17488,2024-06-01,45,60,592,130
17489,2024-06-01,45,71,756,121
17490,2024-06-01,45,48,120,22
17491,2024-06-01,45,49,862,192
17492,2024-06-01,45,59,376,104
17493,2024-06-01,45,46,594,134
17494,2024-06-01,45,58,128,30
17495,2024-06-01,45,18,892,231
17496,2024-06-01,45,40,570,120
17497,2024-06-01,45,33,500,141
17498,2024-06-01,45,2,240,43
17499,2024-06-01,45,53,594,103
17500,2024-06-01,45,38,220,46
17501,2024-06-01,46,79,135,31
17502,2024-06-01,46,9,200,32
17503,2024-06-01,46,14,55,13
17504,2024-06-01,46,23,59,14
17505,2024-06-01,46,72,102,26
17506,2024-06-01,46,51,183,27
17507,2024-06-01,46,49,180,39
17508,2024-06-01,46,19,185,29
17509,2024-06-01,46,55,223,37
17510,2024-06-01,46,34,181,43
17511,2024-06-01,46,7,117,24
17512,2024-06-01,46,45,194,30
17513,2024-06-01,46,66,158,45
17514,2024-06-01,46,78,32,8
17515,2024-06-01,46,13,216,32
17516,2024-06-01,46,44,33,8
17517,2024-06-01,46,8,149,22
17518,2024-06-01,46,64,173,33
17519,2024-06-01,46,46,170,31
17520,2024-06-01,46,69,84,24
17521,2024-06-01,46,26,188,39
17522,2024-06-01,46,52,29,5
17523,2024-06-01,46,80,65,14
17524,2024-06-01,46,71,164,36
17525,2024-06-01,46,27,231,47
17526,2024-06-01,46,48,34,6
17527,2024-06-01,46,17,161,24
17528,2024-06-01,46,11,119,33
17529,2024-06-01,46,6,210,60
17530,2024-06-01,46,75,46,12
17531,2024-06-01,46,20,116,26
17532,2024-06-01,46,74,66,12
17533,2024-06-01,46,54,48,12
17534,2024-06-01,46,33,188,39
17535,2024-06-01,47,45,442,95
17536,2024-06-01,47,21,134,30
17537,2024-06-01,47,48,242,40
17538,2024-06-01,47,23,510,140
17539,2024-06-01,47,10,198,41
17540,2024-06-01,47,47,656,159
17541,2024-06-01,47,67,660,100
17542,2024-06-01,47,20,854,239
17543,2024-06-01,47,80,970,220
17544,2024-06-01,47,37,200,45
17545,2024-06-01,47,56,270,45
17546,2024-06-01,47,64,600,112
17547,2024-06-01,47,53,414,71
17548,2024-06-01,47,1,870,136
17549,2024-06-01,47,62,374,58
17550,2024-06-01,47,28,494,111
17551,2024-06-01,47,51,382,78
17552,2024-06-01,47,55,920,173
17553,2024-06-01,48,3,286,81
17554,2024-06-01,48,69,620,134
17555,2024-06-01,48,2,135,39
17556,2024-06-01,48,11,617,173
17557,2024-06-01,48,53,206,57
17558,2024-06-01,48,58,235,63
17559,2024-06-01,48,37,166,48
17560,2024-06-01,48,75,514,104
17561,2024-06-01,48,48,380,80
17562,2024-06-01,48,44,435,118
17563,2024-06-01,48,15,345,92
17564,2024-06-01,48,31,404,62
17565,2024-06-01,48,4,364,104
17566,2024-06-01,48,47,273,66
17567,2024-06-01,48,59,505,122
17568,2024-06-01,48,61,165,31
17569,2024-06-01,48,68,227,60
17570,2024-06-01,48,78,282,47
17571,2024-06-01,48,62,88,17
17572,2024-06-01,48,32,206,34
17573,2024-06-01,48,60,143,37
17574,2024-06-01,48,29,67,11
17575,2024-06-01,48,54,418,84
17576,2024-06-01,48,20,542,104
17577,2024-06-01,48,14,414,81
17578,2024-06-01,48,64,226,62
17579,2024-06-01,48,16,594,121
17580,2024-06-01,48,71,565,144
17581,2024-06-01,48,56,624,162
17582,2024-06-01,48,35,522,103
17583,2024-06-01,48,66,208,43
17584,2024-06-01,48,77,88,21
17585,2024-06-01,48,39,378,68
17586,2024-06-01,48,17,149,35
17587,2024-06-01,48,50,266,61
17588,2024-06-01,48,41,274,46
17589,2024-06-01,48,8,590,124
17590,2024-06-01,48,12,539,86
17591,2024-06-01,48,23,484,140
17592,2024-06-01,48,49,448,85
17593,2024-06-01,49,64,240,58
17594,2024-06-01,49,78,690,107
17595,2024-06-01,49,73,594,135
17596,2024-06-01,49,44,642,133
17597,2024-06-01,49,60,580,99
17598,2024-06-01,49,26,858,185
17599,2024-06-01,49,19,698,116
17600,2024-06-01,49,70,372,55
17601,2024-06-01,49,56,338,58
17602,2024-06-01,49,29,194,50
17603,2024-06-01,49,32,262,57
17604,2024-06-01,49,8,158,37
17605,2024-06-01,49,75,462,108
17606,2024-06-01,49,69,494,118
17607,2024-06-01,49,76,112,21
17608,2024-06-01,49,54,346,86
17609,2024-06-01,49,80,696,111
17610,2024-06-01,49,7,886,167
17611,2024-06-01,49,11,656,179
17612,2024-06-01,49,46,182,47
17613,2024-06-01,49,22,692,191
17614,2024-06-01,49,53,452,69
17615,2024-06-01,49,61,570,138
17616,2024-06-01,49,43,416,123
17617,2024-06-01,49,9,118,20
17618,2024-06-01,49,66,786,216
17619,2024-06-01,49,67,278,49
17620,2024-06-01,49,30,1000,194
17621,2024-06-01,49,59,120,23
17622,2024-06-01,49,40,498,110
17623,2024-06-01,49,49,976,174
17624,2024-06-01,49,12,554,153
17625,2024-06-01,49,5,224,52
17626,2024-06-01,49,71,118,21
17627,2024-06-01,49,77,454,96
17628,2024-06-01,49,28,696,133
17629,2024-06-01,49,72,834,226
17630,2024-06-01,49,63,278,60
17631,2024-06-01,49,52,172,32
17632,2024-06-01,50,28,810,202
17633,2024-06-01,50,52,712,181
17634,2024-06-01,50,46,798,176
17635,2024-06-01,50,65,380,64
17636,2024-06-01,50,15,818,229
17637,2024-06-01,50,37,286,75
17638,2024-06-01,50,42,634,140
17639,2024-06-01,50,54,538,86
17640,2024-06-01,50,30,822,142
17641,2024-06-01,50,5,326,49
17642,2024-06-01,50,75,400,67
17643,2024-06-01,50,62,246,48
17644,2024-06-01,50,43,114,17
17645,2024-06-01,50,73,946,277
17646,2024-06-01,50,24,742,132
17647,2024-06-01,50,60,120,33
17648,2024-06-01,50,7,142,33
17649,2024-06-01,50,69,548,144
17650,2024-06-01,50,47,582,144
17651,2024-06-01,50,2,254,61
17652,2024-06-01,50,76,936,253
17653,2024-06-01,50,63,578,102
17654,2024-06-01,50,34,252,60
17655,2024-06-01,50,67,672,149
17656,2024-06-01,50,6,422,67
17657,2024-06-01,50,29,482,111
17658,2024-06-01,50,13,524,83
17659,2024-06-01,50,79,240,42
17660,2024-06-01,50,14,854,136
17661,2024-06-01,50,71,134,30
17662,2024-06-01,50,26,236,47
17663,2024-06-01,50,3,546,114
17664,2024-06-01,50,20,298,77
17665,2024-06-01,50,53,252,62
17666,2024-06-01,50,77,330,88
17667,2024-06-01,50,44,322,53
17668,2024-06-01,50,25,890,260
17669,2024-06-01,50,68,790,127
17670,2024-06-01,50,40,858,153
17671,2024-06-01,50,66,852,165
17672,2024-06-01,51,54,242,41
17673,2024-06-01,51,71,199,32
17674,2024-06-01,51,47,188,31
17675,2024-06-01,51,59,122,23
17676,2024-06-01,51,11,88,19
17677,2024-06-01,51,49,77,19
17678,2024-06-01,51,44,157,33
17679,2024-06-01,51,17,294,86
17680,2024-06-01,51,2,124,34
17681,2024-06-01,51,20,192,41
17682,2024-06-01,51,37,219,59
17683,2024-06-01,51,55,153,36
17684,2024-06-01,51,45,218,59
17685,2024-06-01,51,48,128,31
17686,2024-06-01,51,58,290,59
17687,2024-06-01,51,41,87,14
17688,2024-06-01,51,51,228,52
17689,2024-06-01,51,31,178,39
17690,2024-06-01,51,56,81,13
17691,2024-06-01,51,18,249,71
17692,2024-06-01,51,3,148,42
17693,2024-06-01,51,26,75,17
17694,2024-06-01,51,65,289,47
17695,2024-06-01,51,50,211,49
17696,2024-06-01,51,39,53,13
17697,2024-06-01,51,19,162,28
17698,2024-06-01,51,27,229,54
17699,2024-06-01,51,33,267,75
17700,2024-06-01,51,30,190,44
17701,2024-06-01,51,35,183,52
17702,2024-06-01,51,7,93,19
17703,2024-06-01,51,10,52,10
17704,2024-06-01,51,29,89,13
17705,2024-06-01,52,38,198,57
17706,2024-06-01,52,8,430,113
17707,2024-06-01,52,45,742,210
17708,2024-06-01,52,42,198,40
17709,2024-06-01,52,32,890,152
17710,2024-06-01,52,7,830,163
17711,2024-06-01,52,36,848,230
17712,2024-06-01,52,77,602,165
17713,2024-06-01,52,44,592,101
17714,2024-06-01,52,34,648,122
17715,2024-06-01,52,22,260,67
17716,2024-06-01,52,66,416,95
17717,2024-06-01,52,11,290,44
17718,2024-06-01,52,50,666,116
17719,2024-06-01,52,24,958,201
17720,2024-06-01,53,37,256,56
17721,2024-06-01,53,11,291,68
17722,2024-06-01,53,32,540,97
17723,2024-06-01,53,23,393,82
17724,2024-06-01,53,21,304,73
17725,2024-06-01,53,66,622,138
17726,2024-06-01,53,27,529,100
17727,2024-06-01,53,26,108,22
